case_id,old_interesting,new_interesting,old_and_new,compiler_old,compiler_new
1148,False,False,False,True,True
1149,False,False,False,True,True
1150,False,False,False,True,True
1151,False,False,False,True,True
1152,False,False,False,True,True
1153,False,False,False,True,True
1154,False,False,False,True,True
1155,False,False,False,True,True
1156,False,False,False,True,True
1157,False,False,False,True,True
1158,False,False,False,True,True
1159,False,False,False,True,True
1160,False,False,False,True,True
1161,False,False,False,True,True
1162,False,False,False,True,True
1163,False,False,False,True,True
1164,False,False,False,True,True
1165,False,False,False,True,True
1166,False,False,False,True,True
1167,False,False,False,True,True
1168,False,False,False,True,True
1169,False,False,False,True,True
1170,False,False,False,True,True
1171,False,False,False,True,True
1172,False,False,False,True,True
1173,False,False,False,True,True
1174,False,False,False,True,True
1175,True,False,False,True,True
1176,False,False,False,True,True
1177,False,False,False,True,True
1178,False,False,False,True,True
1179,False,False,False,True,True
1180,False,False,False,True,True
1181,False,False,False,True,True
1182,False,False,False,True,True
1183,False,False,False,True,True
1184,False,False,False,True,True
1185,False,False,False,True,True
1186,False,False,False,True,True
1187,False,False,False,True,True
1188,False,False,False,True,True
1189,False,False,False,True,True
1190,False,False,False,True,True
1191,False,False,False,True,True
1192,False,False,False,True,True
1193,False,False,False,True,True
1194,False,False,False,True,True
1195,False,False,False,True,True
1196,False,False,False,True,True
1197,False,False,False,True,True
1198,False,False,False,True,True
1199,False,False,False,True,True
1200,False,False,False,True,True
1201,False,False,False,True,True
1202,False,False,False,True,True
1203,False,False,False,True,True
1204,False,False,False,True,True
1205,False,False,False,True,True
1206,False,False,False,True,True
1207,False,False,False,True,True
1208,False,False,False,True,True
1209,False,False,False,True,True
1210,False,False,False,True,True
1211,False,False,False,True,True
1212,False,False,False,True,True
1213,False,False,False,True,True
1214,False,False,False,True,True
1215,False,False,False,True,True
1216,False,False,False,True,True
1217,False,False,False,True,True
1218,False,False,False,True,True
1219,False,False,False,True,True
1220,False,False,False,True,True
1221,False,False,False,True,True
1222,False,False,False,True,True
1223,False,False,False,True,True
1224,True,True,True,True,True
1225,False,False,False,True,True
1226,False,False,False,True,True
1227,False,False,False,True,True
1228,False,False,False,True,True
1229,False,False,False,True,True
1230,False,False,False,True,True
1231,False,False,False,True,True
1232,False,False,False,True,True
1233,False,False,False,True,True
1234,False,False,False,True,True
1235,False,False,False,True,True
1236,False,False,False,True,True
1237,False,False,False,True,True
1238,False,False,False,True,True
1239,False,False,False,True,True
1240,False,False,False,True,True
1241,False,False,False,True,True
1242,False,False,False,True,True
1243,False,False,False,True,True
1244,False,False,False,True,True
1245,False,False,False,True,True
1246,False,False,False,True,True
1247,False,False,False,True,True
1248,False,False,False,True,True
1249,False,False,False,True,True
1250,False,False,False,True,True
1251,False,False,False,True,True
1252,False,False,False,True,True
1253,False,False,False,True,True
1254,False,False,False,True,True
1255,False,False,False,True,True
1256,False,False,False,True,True
1257,False,False,False,True,True
1258,False,False,False,True,True
1259,False,False,False,True,True
1260,False,False,False,True,True
1261,False,False,False,True,True
1262,False,False,False,True,True
1263,False,False,False,True,True
1264,False,False,False,True,True
1265,False,False,False,True,True
1266,False,False,False,True,True
1267,False,False,False,True,True
1268,False,False,False,True,True
1269,False,False,False,True,True
1270,False,False,False,True,True
1271,False,False,False,True,True
1272,False,False,False,True,True
1273,False,False,False,True,True
1274,False,False,False,True,True
1275,False,False,False,True,True
1276,False,False,False,True,True
1277,False,False,False,True,True
1278,False,False,False,True,True
1279,False,False,False,True,True
1280,False,False,False,True,True
1281,False,False,False,True,True
1282,False,False,False,True,True
1283,False,False,False,True,True
1284,False,False,False,True,True
1285,False,False,False,True,True
1286,False,False,False,True,True
1287,False,False,False,True,True
1288,False,False,False,True,True
1289,False,False,False,True,True
1290,False,False,False,True,True
1291,False,False,False,True,True
1292,False,False,False,True,True
1293,False,False,False,True,True
1294,False,False,False,True,True
1295,False,False,False,True,True
1296,False,False,False,True,True
1297,False,False,False,True,True
1298,False,False,False,True,True
1299,False,False,False,True,True
1300,False,False,False,True,True
1301,False,False,False,True,True
1302,False,False,False,True,True
1303,False,False,False,True,True
1304,False,False,False,True,True
1305,False,False,False,True,True
1306,False,False,False,True,True
1307,False,False,False,True,True
1308,False,False,False,True,True
1309,False,False,False,True,True
1310,False,False,False,True,True
1311,False,False,False,True,True
1312,False,False,False,True,True
1313,False,False,False,True,True
1314,False,False,False,True,True
1315,False,False,False,True,True
1316,False,False,False,True,True
1317,True,False,False,True,True
1318,False,False,False,True,True
1319,False,False,False,True,True
1320,False,False,False,True,True
1321,False,False,False,True,True
1322,False,False,False,True,True
1323,False,False,False,True,True
1324,False,False,False,True,True
1325,False,False,False,True,True
1326,False,False,False,True,True
1327,False,False,False,True,True
1328,False,False,False,True,True
1329,False,False,False,True,True
1330,False,False,False,True,True
1331,False,False,False,True,True
1332,False,False,False,True,True
1333,False,False,False,True,True
1334,False,False,False,True,True
1335,False,False,False,True,True
1336,False,False,False,True,True
1337,False,False,False,True,True
1338,False,False,False,True,True
1339,False,False,False,True,True
1340,False,False,False,True,True
1341,False,False,False,True,True
1342,False,False,False,True,True
1343,False,False,False,True,True
1344,False,False,False,True,True
1345,False,False,False,True,True
1346,False,False,False,True,True
1347,False,False,False,True,True
1348,False,False,False,True,True
1349,False,False,False,True,True
1350,False,False,False,True,True
1351,False,False,False,True,True
1352,False,False,False,True,True
1353,False,False,False,True,True
1354,False,False,False,True,True
1355,False,False,False,True,True
1356,False,False,False,True,True
1357,False,False,False,True,True
1358,False,False,False,True,True
1359,False,False,False,True,True
1360,False,False,False,True,True
1361,False,False,False,True,True
1362,False,False,False,True,True
1363,False,False,False,True,True
1364,False,False,False,True,True
1365,False,False,False,True,True
1366,False,False,False,True,True
1367,False,False,False,True,True
1368,False,False,False,True,True
1369,False,False,False,True,True
1370,False,False,False,True,True
1371,False,False,False,True,True
1372,False,False,False,True,True
1373,False,False,False,True,True
1374,False,False,False,True,True
1375,False,False,False,True,True
1376,False,False,False,True,True
1377,False,False,False,True,True
1378,False,False,False,True,True
1379,False,False,False,True,True
1380,False,False,False,True,True
1381,False,False,False,True,True
1382,False,False,False,True,True
1383,False,False,False,True,True
1384,False,False,False,True,True
1385,False,False,False,True,True
1386,False,False,False,True,True
1387,False,False,False,True,True
1388,False,False,False,True,True
1389,False,False,False,True,True
1390,False,False,False,True,True
1391,False,False,False,True,True
1392,False,False,False,True,True
1393,False,False,False,True,True
1394,False,False,False,True,True
1395,False,False,False,True,True
1396,False,False,False,True,True
1397,False,False,False,True,True
1398,False,False,False,True,True
1399,False,False,False,True,True
1400,False,False,False,True,True
1401,False,False,False,True,True
1402,False,False,False,True,True
1403,False,False,False,True,True
1404,False,False,False,True,True
1405,False,False,False,True,True
1406,False,False,False,True,True
1407,False,False,False,True,True
1408,False,False,False,True,True
1409,False,False,False,True,True
1410,False,False,False,True,True
1411,False,False,False,True,True
1412,False,False,False,True,True
1413,False,False,False,True,True
1414,False,False,False,True,True
1415,False,False,False,True,True
1416,False,False,False,True,True
1417,False,False,False,True,True
1418,False,False,False,True,True
1419,False,False,False,True,True
1420,False,False,False,True,True
1421,False,False,False,True,True
1422,False,False,False,True,True
1423,False,False,False,True,True
1424,False,False,False,True,True
1425,False,False,False,True,True
1426,True,True,True,True,True
1427,False,False,False,True,True
1428,False,False,False,True,True
1429,False,False,False,True,True
1430,False,False,False,True,True
1431,False,False,False,True,True
1432,False,False,False,True,True
1433,False,False,False,True,True
1434,False,False,False,True,True
1435,False,False,False,True,True
1436,False,False,False,True,True
1437,False,False,False,True,True
1438,False,False,False,True,True
1439,False,False,False,True,True
1440,False,False,False,True,True
1441,False,False,False,True,True
1442,False,False,False,True,True
1443,False,False,False,True,True
1444,False,False,False,True,True
1445,False,False,False,True,True
1446,False,False,False,True,True
1447,False,False,False,True,True
1448,False,False,False,True,True
1449,False,False,False,True,True
1450,False,False,False,True,True
1451,False,False,False,True,True
1452,False,False,False,True,True
1453,False,False,False,True,True
1454,False,False,False,True,True
1455,False,False,False,True,True
1456,False,False,False,True,True
1457,False,False,False,True,True
1458,False,False,False,True,True
1459,False,False,False,True,True
1460,False,False,False,True,True
1461,False,False,False,True,True
1462,False,False,False,True,True
1463,False,False,False,True,True
1464,False,False,False,True,True
1465,False,False,False,True,True
1466,False,False,False,True,True
1467,False,False,False,True,True
1468,False,False,False,True,True
1469,False,False,False,True,True
1470,False,False,False,True,True
1471,False,False,False,True,True
1472,False,False,False,True,True
1473,False,False,False,True,True
1474,False,False,False,True,True
1475,False,False,False,True,True
1476,False,False,False,True,True
1477,False,False,False,True,True
1478,False,False,False,True,True
1479,False,False,False,True,True
1480,False,False,False,True,True
1481,False,False,False,True,True
1482,False,False,False,True,True
1483,False,False,False,True,True
1484,False,False,False,True,True
1485,False,False,False,True,True
1486,False,False,False,True,True
1487,False,False,False,True,True
1488,False,False,False,True,True
1489,False,False,False,True,True
1490,False,False,False,True,True
1491,False,False,False,True,True
1492,False,False,False,True,True
1493,False,False,False,True,True
1494,False,False,False,True,True
1495,False,False,False,True,True
1496,False,False,False,True,True
1497,False,False,False,True,True
1498,False,False,False,True,True
1499,False,False,False,True,True
1500,False,False,False,True,True
1501,False,False,False,True,True
1502,False,False,False,True,True
1503,False,False,False,True,True
1504,False,False,False,True,True
1505,False,False,False,True,True
1506,False,False,False,True,True
1507,False,False,False,True,True
1508,False,False,False,True,True
1509,False,False,False,True,True
1510,False,False,False,True,True
1511,False,False,False,True,True
1512,False,False,False,True,True
1513,False,False,False,True,True
1514,False,False,False,True,True
1515,False,False,False,True,True
1516,False,False,False,True,True
1517,False,False,False,True,True
1518,False,False,False,True,True
1519,False,False,False,True,True
1520,False,False,False,True,True
1521,False,False,False,True,True
1522,False,False,False,True,True
1523,False,False,False,True,True
1524,False,False,False,True,True
1525,False,False,False,True,True
1526,False,False,False,True,True
1527,False,False,False,True,True
1528,False,False,False,True,True
1529,False,False,False,True,True
1530,False,False,False,True,True
1531,False,False,False,True,True
1532,False,False,False,True,True
1533,False,False,False,True,True
1534,False,False,False,True,True
1535,False,False,False,True,True
1536,False,False,False,True,True
1537,False,False,False,True,True
1538,False,False,False,True,True
1539,False,False,False,True,True
1540,False,False,False,True,True
1541,False,False,False,True,True
1542,True,False,False,True,True
1543,False,False,False,True,True
1544,False,False,False,True,True
1545,False,False,False,True,True
1546,False,False,False,True,True
1547,False,False,False,True,True
1548,False,False,False,True,True
1549,False,False,False,True,True
1550,False,False,False,True,True
1551,False,False,False,True,True
1552,False,False,False,True,True
1553,False,False,False,True,True
1554,False,False,False,True,True
1555,False,False,False,True,True
1556,False,False,False,True,True
1557,False,False,False,True,True
1558,False,False,False,True,True
1559,False,False,False,True,True
1560,False,False,False,True,True
1561,False,False,False,True,True
1562,False,False,False,True,True
1563,False,False,False,True,True
1564,False,False,False,True,True
1565,False,False,False,True,True
1566,False,False,False,True,True
1567,False,False,False,True,True
1568,False,False,False,True,True
1569,False,False,False,True,True
1570,False,False,False,True,True
1571,False,False,False,True,True
1572,False,False,False,True,True
1573,False,False,False,True,True
1574,False,False,False,True,True
1575,False,False,False,True,True
1576,False,False,False,True,True
1577,False,False,False,True,True
1578,False,False,False,True,True
1579,False,False,False,True,True
1580,False,False,False,True,True
1581,False,False,False,True,True
1582,False,False,False,True,True
1583,False,False,False,True,True
1584,False,False,False,True,True
1585,False,False,False,True,True
1586,False,False,False,True,True
1587,False,False,False,True,True
1588,False,False,False,True,True
1589,False,False,False,True,True
1590,False,False,False,True,True
1591,False,False,False,True,True
1592,False,False,False,True,True
1593,False,False,False,True,True
1594,False,False,False,True,True
1595,False,False,False,True,True
1596,False,False,False,True,True
1597,False,False,False,True,True
1598,False,False,False,True,True
1599,False,False,False,True,True
1600,False,False,False,True,True
1601,False,False,False,True,True
1602,False,False,False,True,True
1603,False,False,False,True,True
1604,False,False,False,True,True
1605,False,False,False,True,True
1606,False,False,False,True,True
1607,False,False,False,True,True
1608,False,False,False,True,True
1609,False,False,False,True,True
1610,False,False,False,True,True
1611,False,False,False,True,True
1612,False,False,False,True,True
1613,False,False,False,True,True
1614,False,False,False,True,True
1615,False,False,False,True,True
1616,False,False,False,True,True
1617,False,False,False,True,True
1618,False,False,False,True,True
1619,False,False,False,True,True
1620,False,False,False,True,True
1621,False,False,False,True,True
1622,False,False,False,True,True
1623,False,False,False,True,True
1624,True,True,True,True,True
1625,False,False,False,True,True
1626,False,False,False,True,True
1627,False,False,False,True,True
1628,False,False,False,True,True
1629,False,False,False,True,True
1630,False,False,False,True,True
1631,False,False,False,True,True
1632,False,False,False,True,True
1633,False,False,False,True,True
1634,False,False,False,True,True
1635,False,False,False,True,True
1636,False,False,False,True,True
1637,False,False,False,True,True
1638,False,False,False,True,True
1639,False,False,False,True,True
1640,False,False,False,True,True
1641,False,False,False,True,True
1642,False,False,False,True,True
1643,False,False,False,True,True
1644,False,False,False,True,True
1645,False,False,False,True,True
1646,False,False,False,True,True
1647,False,False,False,True,True
1648,False,False,False,True,True
1649,False,False,False,True,True
1650,False,False,False,True,True
1651,False,False,False,True,True
1652,False,False,False,True,True
1653,False,False,False,True,True
1654,False,False,False,True,True
1655,False,False,False,True,True
1656,False,False,False,True,True
1657,False,False,False,True,True
1658,False,False,False,True,True
1659,False,False,False,True,True
1660,False,False,False,True,True
1661,False,False,False,True,True
1662,False,False,False,True,True
1663,False,False,False,True,True
1664,False,False,False,True,True
1665,False,False,False,True,True
1666,False,False,False,True,True
1667,False,False,False,True,True
1668,False,False,False,True,True
1669,True,True,True,True,True
1670,False,False,False,True,True
1671,False,False,False,True,True
1672,False,False,False,True,True
1673,False,False,False,True,True
1674,False,False,False,True,True
1675,False,False,False,True,True
1676,False,False,False,True,True
1677,False,False,False,True,True
1678,False,False,False,True,True
1679,False,False,False,True,True
1680,False,False,False,True,True
1681,False,False,False,True,True
1682,False,False,False,True,True
1683,False,False,False,True,True
1684,False,False,False,True,True
1685,False,False,False,True,True
1686,False,False,False,True,True
1687,False,False,False,True,True
1688,False,False,False,True,True
1689,False,False,False,True,True
1690,False,False,False,True,True
1691,False,False,False,True,True
1692,False,False,False,True,True
1693,False,False,False,True,True
1694,False,False,False,True,True
1695,False,False,False,True,True
1696,False,False,False,True,True
1697,False,False,False,True,True
1698,False,False,False,True,True
1699,False,False,False,True,True
1700,False,False,False,True,True
1701,False,False,False,True,True
1702,False,False,False,True,True
1703,False,False,False,True,True
1704,False,False,False,True,True
1705,False,False,False,True,True
1706,False,False,False,True,True
1707,False,False,False,True,True
1708,False,False,False,True,True
1709,False,False,False,True,True
1710,False,False,False,True,True
1711,False,False,False,True,True
1712,False,False,False,True,True
1713,False,False,False,True,True
1714,False,False,False,True,True
1715,False,False,False,True,True
1716,False,False,False,True,True
1717,False,False,False,True,True
1718,False,False,False,True,True
1719,False,False,False,True,True
1720,False,False,False,True,True
1721,False,False,False,True,True
1722,False,False,False,True,True
1723,False,False,False,True,True
1724,False,False,False,True,True
1725,False,False,False,True,True
1726,False,False,False,True,True
1727,False,False,False,True,True
1728,False,False,False,True,True
1729,False,False,False,True,True
1730,False,False,False,True,True
1731,False,False,False,True,True
1732,False,False,False,True,True
1733,False,False,False,True,True
1734,False,False,False,True,True
1735,False,False,False,True,True
1736,False,False,False,True,True
1737,False,False,False,True,True
1738,False,False,False,True,True
1739,False,False,False,True,True
1740,False,False,False,True,True
1741,False,False,False,True,True
1742,False,False,False,True,True
1743,False,False,False,True,True
1744,True,False,False,True,True
1745,False,False,False,True,True
1746,False,False,False,True,True
1747,False,False,False,True,True
1748,False,False,False,True,True
1749,False,False,False,True,True
1750,False,False,False,True,True
1751,False,False,False,True,True
1752,False,False,False,True,True
1753,False,False,False,True,True
1754,False,False,False,True,True
1755,False,False,False,True,True
1756,False,False,False,True,True
1757,False,False,False,True,True
1758,False,False,False,True,True
1759,False,False,False,True,True
1760,False,False,False,True,True
1761,False,False,False,True,True
1762,False,False,False,True,True
1763,False,False,False,True,True
1764,False,False,False,True,True
1765,False,False,False,True,True
1766,False,False,False,True,True
1767,False,False,False,True,True
1768,False,False,False,True,True
1769,False,False,False,True,True
1770,False,False,False,True,True
1771,False,False,False,True,True
1772,False,False,False,True,True
1773,False,False,False,True,True
1774,False,False,False,True,True
1775,False,False,False,True,True
1776,False,False,False,True,True
1777,False,False,False,True,True
1778,False,False,False,True,True
1779,False,False,False,True,True
1780,False,False,False,True,True
1781,False,False,False,True,True
1782,False,False,False,True,True
1783,False,False,False,True,True
1784,False,False,False,True,True
1785,False,False,False,True,True
1786,False,False,False,True,True
1787,False,False,False,True,True
1788,False,False,False,True,True
1789,False,False,False,True,True
1790,False,False,False,True,True
1791,False,False,False,True,True
1792,False,False,False,True,True
1793,False,False,False,True,True
1794,False,False,False,True,True
1795,False,False,False,True,True
1796,False,False,False,True,True
1797,False,False,False,True,True
1798,False,False,False,True,True
1799,False,False,False,True,True
1800,False,False,False,True,True
1801,False,False,False,True,True
1802,False,False,False,True,True
1803,False,False,False,True,True
1804,False,False,False,True,True
1805,False,False,False,True,True
1806,False,False,False,True,True
1807,False,False,False,True,True
1808,False,False,False,True,True
1809,False,False,False,True,True
1810,False,False,False,True,True
1811,False,False,False,True,True
1812,False,True,False,True,True
1813,False,False,False,True,True
1814,False,False,False,True,True
1815,False,False,False,True,True
1816,False,False,False,True,True
1817,False,False,False,True,True
1818,False,False,False,True,True
1819,False,False,False,True,True
1820,True,True,True,True,True
1821,False,False,False,True,True
1822,False,False,False,True,True
1823,False,False,False,True,True
1824,False,False,False,True,True
1825,False,False,False,True,True
1826,False,False,False,True,True
1827,False,False,False,True,True
1828,False,False,False,True,True
1829,False,False,False,True,True
1830,False,False,False,True,True
1831,False,False,False,True,True
1832,False,False,False,True,True
1833,False,False,False,True,True
1834,False,False,False,True,True
1835,False,False,False,True,True
1836,False,False,False,True,True
1837,False,False,False,True,True
1838,False,False,False,True,True
1839,False,False,False,True,True
1840,False,False,False,True,True
1841,False,False,False,True,True
1842,False,False,False,True,True
1843,False,False,False,True,True
1844,False,False,False,True,True
1845,False,False,False,True,True
1846,False,False,False,True,True
1847,False,False,False,True,True
1848,False,False,False,True,True
1849,False,False,False,True,True
1850,False,False,False,True,True
1851,False,False,False,True,True
1852,False,False,False,True,True
1853,False,False,False,True,True
1854,False,False,False,True,True
1855,False,False,False,True,True
1856,False,False,False,True,True
1857,False,False,False,True,True
1858,False,False,False,True,True
1859,False,False,False,True,True
1860,False,False,False,True,True
1861,False,False,False,True,True
1862,True,False,False,True,True
1863,False,False,False,True,True
1864,False,False,False,True,True
1865,False,False,False,True,True
1866,False,False,False,True,True
1867,False,False,False,True,True
1868,False,False,False,True,True
1869,False,False,False,True,True
1870,False,False,False,True,True
1871,False,False,False,True,True
1872,False,False,False,True,True
1873,False,False,False,True,True
1874,False,False,False,True,True
1875,False,False,False,True,True
1876,False,False,False,True,True
1877,False,False,False,True,True
1878,False,False,False,True,True
1879,False,False,False,True,True
1880,False,False,False,True,True
1881,False,False,False,True,True
1882,False,False,False,True,True
1883,False,False,False,True,True
1884,False,False,False,True,True
1885,False,False,False,True,True
1886,False,False,False,True,True
1887,False,False,False,True,True
1888,False,False,False,True,True
1889,False,False,False,True,True
1890,False,False,False,True,True
1891,False,False,False,True,True
1892,False,False,False,True,True
1893,False,False,False,True,True
1894,False,False,False,True,True
1895,False,False,False,True,True
1896,False,False,False,True,True
1897,False,False,False,True,True
1898,False,False,False,True,True
1899,False,False,False,True,True
1900,False,False,False,True,True
1901,False,False,False,True,True
1902,False,False,False,True,True
1903,False,False,False,True,True
1904,False,False,False,True,True
1905,False,False,False,True,True
1906,False,False,False,True,True
1907,False,False,False,True,True
1908,False,False,False,True,True
1909,False,False,False,True,True
1910,False,False,False,True,True
1911,False,False,False,True,True
1912,False,False,False,True,True
1913,False,False,False,True,True
1914,False,False,False,True,True
1915,False,False,False,True,True
1916,False,False,False,True,True
1917,False,False,False,True,True
1918,False,False,False,True,True
1919,False,False,False,True,True
1920,False,False,False,True,True
1921,False,False,False,True,True
1922,False,False,False,True,True
1923,False,False,False,True,True
1924,False,False,False,True,True
1925,False,False,False,True,True
1926,False,False,False,True,True
1927,False,False,False,True,True
1928,False,False,False,True,True
1929,False,False,False,True,True
1930,False,False,False,True,True
1931,False,False,False,True,True
1932,False,False,False,True,True
1933,False,False,False,True,True
1934,False,False,False,True,True
1935,False,False,False,True,True
1936,False,False,False,True,True
1937,False,False,False,True,True
1938,True,False,False,True,True
1939,False,False,False,True,True
1940,False,False,False,True,True
1941,False,False,False,True,True
1942,False,False,False,True,True
1943,False,False,False,True,True
1944,False,False,False,True,True
1945,False,False,False,True,True
1946,False,False,False,True,True
1947,False,False,False,True,True
1948,False,False,False,True,True
1949,False,False,False,True,True
1950,False,False,False,True,True
1951,False,False,False,True,True
1952,False,False,False,True,True
1953,False,False,False,True,True
1954,False,False,False,True,True
1955,False,False,False,True,True
1956,False,False,False,True,True
1957,False,False,False,True,True
1958,False,True,False,True,True
1959,False,False,False,True,True
1960,False,False,False,True,True
1961,False,False,False,True,True
1962,False,False,False,True,True
1963,False,False,False,True,True
1964,False,False,False,True,True
1965,False,False,False,True,True
1966,False,False,False,True,True
1967,False,False,False,True,True
1968,False,False,False,True,True
1969,False,False,False,True,True
1970,False,False,False,True,True
1971,False,False,False,True,True
1972,False,False,False,True,True
1973,False,False,False,True,True
1974,False,False,False,True,True
1975,False,False,False,True,True
1976,False,False,False,True,True
1977,False,False,False,True,True
1978,False,False,False,True,True
1979,False,False,False,True,True
1980,False,False,False,True,True
1981,False,False,False,True,True
1982,False,False,False,True,True
1983,False,False,False,True,True
1984,False,False,False,True,True
1985,False,False,False,True,True
1986,False,False,False,True,True
1987,False,False,False,True,True
1988,False,False,False,True,True
1989,False,False,False,True,True
1990,False,False,False,True,True
1991,False,False,False,True,True
1992,False,False,False,True,True
1993,False,False,False,True,True
1994,False,False,False,True,True
1995,False,False,False,True,True
1996,True,False,False,True,True
1997,False,False,False,True,True
1998,False,False,False,True,True
1999,False,False,False,True,True
2000,False,False,False,True,True
2001,False,False,False,True,True
2002,False,False,False,True,True
2003,False,False,False,True,True
2004,False,False,False,True,True
2005,False,False,False,True,True
2006,False,False,False,True,True
2007,False,False,False,True,True
2008,False,False,False,True,True
2009,False,False,False,True,True
2010,False,False,False,True,True
2011,False,False,False,True,True
2012,False,False,False,True,True
2013,False,False,False,True,True
2014,False,False,False,True,True
2015,False,False,False,True,True
2016,False,False,False,True,True
2017,False,False,False,True,True
2018,False,False,False,True,True
2019,False,False,False,True,True
2020,False,False,False,True,True
2021,False,False,False,True,True
2022,False,False,False,True,True
2023,False,False,False,True,True
2024,False,False,False,True,True
2025,False,False,False,True,True
2026,False,False,False,True,True
2027,False,False,False,True,True
2028,False,False,False,True,True
2029,False,False,False,True,True
2030,False,False,False,True,True
2031,False,False,False,True,True
2032,False,False,False,True,True
2033,False,True,False,True,True
2034,False,False,False,True,True
2035,False,False,False,True,True
2036,False,False,False,True,True
2037,False,False,False,True,True
2038,False,False,False,True,True
2039,True,False,False,True,True
2040,False,False,False,True,True
2041,False,False,False,True,True
2042,False,False,False,True,True
2043,False,False,False,True,True
2044,False,False,False,True,True
2045,False,False,False,True,True
2046,False,False,False,True,True
2047,False,False,False,True,True
2048,False,False,False,True,True
2049,False,False,False,True,True
2050,False,False,False,True,True
2051,False,False,False,True,True
2052,False,False,False,True,True
2053,False,False,False,True,True
2054,False,False,False,True,True
2055,False,False,False,True,True
2056,False,False,False,True,True
2057,False,False,False,True,True
2058,False,False,False,True,True
2059,False,False,False,True,True
2060,False,False,False,True,True
2061,False,False,False,True,True
2062,False,False,False,True,True
2063,False,False,False,True,True
2064,False,False,False,True,True
2065,False,False,False,True,True
2066,False,False,False,True,True
2067,False,False,False,True,True
2068,False,False,False,True,True
2069,False,False,False,True,True
2070,False,False,False,True,True
2071,False,False,False,True,True
2072,False,False,False,True,True
2073,False,False,False,True,True
2074,False,False,False,True,True
2075,False,False,False,True,True
2076,False,False,False,True,True
2077,False,False,False,True,True
2078,False,False,False,True,True
2079,False,False,False,True,True
2080,False,False,False,True,True
2081,False,False,False,True,True
2082,False,False,False,True,True
2083,False,False,False,True,True
2084,False,False,False,True,True
2085,False,False,False,True,True
2086,False,False,False,True,True
2087,False,False,False,True,True
2088,False,False,False,True,True
2089,False,False,False,True,True
2090,False,False,False,True,True
2091,False,False,False,True,True
2092,False,False,False,True,True
2093,False,False,False,True,True
2094,False,False,False,True,True
2095,False,False,False,True,True
2096,False,False,False,True,True
2097,False,False,False,True,True
2098,False,False,False,True,True
2099,False,False,False,True,True
2100,False,False,False,True,True
2101,False,False,False,True,True
2102,False,False,False,True,True
2103,False,False,False,True,True
2104,False,False,False,True,True
2105,False,False,False,True,True
2106,False,False,False,True,True
2107,False,False,False,True,True
2108,False,False,False,True,True
2109,False,False,False,True,True
2110,False,False,False,True,True
2111,False,False,False,True,True
2112,False,False,False,True,True
2113,False,False,False,True,True
2114,False,False,False,True,True
2115,False,False,False,True,True
2116,False,False,False,True,True
2117,False,False,False,True,True
2118,False,False,False,True,True
2119,False,False,False,True,True
2120,False,False,False,True,True
2121,False,False,False,True,True
2122,False,False,False,True,True
2123,False,False,False,True,True
2124,False,False,False,True,True
2125,False,False,False,True,True
2126,False,False,False,True,True
2127,False,False,False,True,True
2128,False,False,False,True,True
2129,False,False,False,True,True
2130,False,False,False,True,True
2131,False,False,False,True,True
2132,False,False,False,True,True
2133,False,False,False,True,True
2134,False,False,False,True,True
2135,False,False,False,True,True
2136,False,False,False,True,True
2137,False,False,False,True,True
2138,False,False,False,True,True
2139,False,False,False,True,True
2140,False,False,False,True,True
2141,False,False,False,True,True
2142,False,False,False,True,True
2143,False,False,False,True,True
2144,False,False,False,True,True
2145,False,False,False,True,True
2146,False,False,False,True,True
2147,False,False,False,True,True
2148,False,False,False,True,True
2149,False,False,False,True,True
2150,False,False,False,True,True
2151,False,False,False,True,True
2152,False,False,False,True,True
2153,False,False,False,True,True
2154,False,False,False,True,True
2155,False,False,False,True,True
2156,False,False,False,True,True
2157,False,False,False,True,True
2158,False,False,False,True,True
2159,False,False,False,True,True
2160,False,False,False,True,True
2161,False,False,False,True,True
2162,False,False,False,True,True
2163,False,False,False,True,True
2164,False,False,False,True,True
2165,False,False,False,True,True
2166,False,False,False,True,True
2167,False,False,False,True,True
2168,False,False,False,True,True
2169,False,False,False,True,True
2170,False,False,False,True,True
2171,False,False,False,True,True
2172,False,False,False,True,True
2173,False,False,False,True,True
2174,False,False,False,True,True
2175,False,False,False,True,True
2176,False,False,False,True,True
2177,False,False,False,True,True
2178,False,False,False,True,True
2179,False,False,False,True,True
2180,False,False,False,True,True
2181,False,False,False,True,True
2182,False,False,False,True,True
2183,False,False,False,True,True
2184,False,False,False,True,True
2185,False,False,False,True,True
2186,False,False,False,True,True
2187,False,False,False,True,True
2188,False,False,False,True,True
2189,False,False,False,True,True
2190,True,False,False,True,True
2191,False,False,False,True,True
2192,False,False,False,True,True
2193,False,False,False,True,True
2194,False,False,False,True,True
2195,False,False,False,True,True
2196,False,False,False,True,True
2197,False,False,False,True,True
2198,False,False,False,True,True
2199,False,False,False,True,True
2200,False,False,False,True,True
2201,False,False,False,True,True
2202,False,False,False,True,True
2203,False,False,False,True,True
2204,False,False,False,True,True
2205,False,False,False,True,True
2206,False,False,False,True,True
2207,False,False,False,True,True
2208,False,False,False,True,True
2209,False,False,False,True,True
2210,False,False,False,True,True
2211,False,False,False,True,True
2212,False,False,False,True,True
2213,False,False,False,True,True
2214,False,False,False,True,True
2215,False,False,False,True,True
2216,False,False,False,True,True
2217,False,False,False,True,True
2218,False,False,False,True,True
2219,False,False,False,True,True
2220,False,False,False,True,True
2221,False,False,False,True,True
